Machine,StartDateTime,EndDateTime,Duration,TotalBiscuitsMade,GoodMadeBiscuits,OEE Category,Product
Biscuit Filling Machine ,7/3/2021 10:40,7/3/2021 10:41,1.11666667461395,574429,110336,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 10:41,7/3/2021 10:43,2,574369,110315,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 10:43,7/3/2021 11:02,18.75,587309,123353,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:02,7/3/2021 11:06,3.63333344459534,587321,123209,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:06,7/3/2021 11:09,3,588722,124424,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:09,7/3/2021 11:09,0.333333343267441,588575,124483,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:09,7/3/2021 11:20,11.2166662216187,596516,132467,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:20,7/3/2021 11:21,0.600000023841858,596381,132454,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:21,7/3/2021 11:29,7.90000009536743,601396,137343,NO (No Order),Bourbon Creams
Biscuit Topping Machine ,7/3/2021 11:25,7/3/2021 11:26,0.983349978923798,0,55,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 11:26,7/3/2021 13:25,118.982147216797,0,90,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:29,7/3/2021 11:30,1.78333330154419,601543,137679,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:30,7/3/2021 11:31,0.850000023841858,601693,137650,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:31,7/3/2021 11:31,0.216666668653488,601815,137800,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:31,7/3/2021 11:33,1.48333334922791,602820,138460,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:33,7/3/2021 11:33,0.25,602589,138640,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:33,7/3/2021 11:34,0.783333361148834,603262,138840,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:34,7/3/2021 11:35,1.03333330154419,603285,138979,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:35,7/3/2021 11:41,6,607124,142926,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:41,7/3/2021 11:41,0.300000011920929,607114,143357,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 11:41,7/3/2021 12:02,20.9333324432373,621569,157584,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:02,7/3/2021 12:03,1.04999995231628,622084,157569,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:03,7/3/2021 12:06,2.56666660308838,623199,159469,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:06,7/3/2021 12:08,2.28333330154419,623178,159362,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:08,7/3/2021 12:09,1.08333337306976,623594,159557,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:09,7/3/2021 12:12,2.88333344459534,623615,159858,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:12,7/3/2021 12:15,2.68333339691162,625191,160830,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:15,7/3/2021 12:15,0.416666656732559,625249,161132,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:15,7/3/2021 12:20,4.40000009536743,627688,163671,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:20,7/3/2021 12:20,0.75,627731,163985,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 12:20,7/3/2021 13:14,53.8333320617676,665805,201640,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:14,7/3/2021 13:17,2.95000004768372,665748,201745,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:17,7/3/2021 13:19,1.54999995231628,666728,202881,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:19,7/3/2021 13:20,1.54999995231628,666877,202468,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:20,7/3/2021 13:24,3.83333325386047,669029,205068,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:24,7/3/2021 13:24,0.116666667163372,668934,205129,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:24,7/3/2021 13:24,0.0500000007450581,669199,205354,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:24,7/3/2021 13:24,0.16666667163372,668975,205072,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:24,7/3/2021 13:25,0.550000011920929,669152,205104,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:25,7/3/2021 13:26,0.850000023841858,669348,205358,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 13:25,7/3/2021 13:27,1.91726660728455,0,105,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:26,7/3/2021 13:32,6.28333330154419,673487,209339,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 13:27,7/3/2021 14:46,78.5846176147461,0,377,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:32,7/3/2021 13:35,2.45000004768372,673243,209356,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:35,7/3/2021 13:37,2.90000009536743,675021,210969,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:37,7/3/2021 13:42,4.93333339691162,675214,210880,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:42,7/3/2021 13:45,2.61666655540466,676436,212264,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:45,7/3/2021 13:46,1.21666669845581,676208,212537,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:46,7/3/2021 13:51,5.11666679382324,679490,215367,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:51,7/3/2021 13:52,0.983333349227905,679890,215571,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:52,7/3/2021 13:55,2.48333334922791,680918,216906,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:55,7/3/2021 13:56,1.16666662693024,680811,216795,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:56,7/3/2021 13:57,1.41666662693024,681340,217578,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:57,7/3/2021 13:58,0.583333313465118,681731,217773,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 13:58,7/3/2021 14:00,2.26666665077209,682908,218646,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:00,7/3/2021 14:03,2.73333334922791,682923,218837,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:03,7/3/2021 14:14,10.8833332061768,689595,225770,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:14,7/3/2021 14:16,2,689648,225472,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:16,7/3/2021 14:19,3.33333325386047,691680,227519,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:19,7/3/2021 14:26,7.13333320617676,691283,227173,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:26,7/3/2021 14:29,2.68333339691162,692756,229003,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:29,7/3/2021 14:34,4.91666650772095,693063,228820,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 14:34,7/3/2021 15:05,31.5,714825,250763,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 14:46,7/3/2021 14:46,0.066683329641819,0,402,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 14:46,7/3/2021 15:31,45.1508483886719,0,143,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:05,7/3/2021 15:27,21.216667175293,715212,250880,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:27,7/3/2021 15:32,5.25,718400,254264,NO (No Order),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 15:31,7/3/2021 15:32,0.933350026607513,0,337,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:32,7/3/2021 15:35,3.38333344459534,718271,254222,CC (Changeover Cleaning),Bourbon Creams
Biscuit Boxing Machine ,7/3/2021 15:32,7/3/2021 19:32,240.486770629883,0,111,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:35,7/3/2021 15:37,1.51666665077209,719431,255128,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:37,7/3/2021 15:40,3.68333339691162,719107,255257,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:40,7/3/2021 15:44,3.11666655540466,721149,257025,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:44,7/3/2021 15:46,2.28333330154419,721253,257395,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:46,7/3/2021 15:49,3.41666674613953,723639,259154,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:49,7/3/2021 15:53,3.25,723518,259307,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:53,7/3/2021 15:53,0.0500000007450581,723235,259363,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:53,7/3/2021 15:53,0.0833333358168602,723380,259314,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:53,7/3/2021 15:54,1.56666672229767,0,259569,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 15:54,7/3/2021 16:50,55.8666648864746,0,463,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 16:50,7/3/2021 18:32,101.866668701172,0,136,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 18:32,7/3/2021 19:40,68.0833358764648,0,129,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 18:32,7/3/2021 18:32,0,0,476,NO (No Order),Milk Cookies
Biscuit Forming Machine ,7/3/2021 19:17,7/3/2021 19:34,16.4009838104248,0,161,CC (Changeover Cleaning),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 19:32,7/3/2021 22:55,202.469818115234,0,233,CC (Changeover Cleaning),Milk Cookies
Biscuit Forming Machine ,7/3/2021 19:34,7/4/2021 22:53,1639.61633300781,0,286,NO (No Order),Chocolate cookies
Biscuit Filling Machine ,7/3/2021 19:40,7/3/2021 20:05,24.9333324432373,0,135,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 20:05,7/3/2021 22:26,141.050003051758,0,176,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:26,7/3/2021 22:26,0.150000005960464,0,76,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:26,7/3/2021 22:27,0.666666686534882,0,297,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:27,7/3/2021 22:27,0.16666667163372,0,279,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:27,7/3/2021 22:27,0.383333325386047,0,219,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:27,7/3/2021 22:28,0.150000005960464,0,179,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:28,7/3/2021 22:28,0.283333331346512,0,177,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:28,7/3/2021 22:28,0.150000005960464,0,359,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:28,7/3/2021 22:28,0.266666680574417,0,247,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:28,7/3/2021 22:28,0.150000005960464,0,432,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:28,7/3/2021 22:30,1.39999997615814,0,123,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:30,7/3/2021 22:30,0.150000005960464,0,45,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:30,7/3/2021 22:32,2.45000004768372,0,357,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:32,7/3/2021 22:33,0.150000005960464,0,73,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:33,7/3/2021 22:33,0.733333349227905,0,249,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:33,7/3/2021 22:33,0.150000005960464,0,456,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:33,7/3/2021 22:34,0.449999988079071,0,378,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:34,7/3/2021 22:34,0.16666667163372,0,1,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:34,7/3/2021 22:34,0.400000005960464,0,339,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:34,7/3/2021 22:35,0.16666667163372,0,16,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:35,7/3/2021 22:35,0.383333325386047,0,265,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:35,7/3/2021 22:35,0.150000005960464,0,34,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:35,7/3/2021 22:36,0.416666656732559,0,187,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:36,7/3/2021 22:36,0.150000005960464,0,342,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:36,7/3/2021 22:36,0.366666674613953,0,357,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:36,7/3/2021 22:36,0.150000005960464,0,465,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:36,7/3/2021 22:37,0.833333313465118,0,256,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:37,7/3/2021 22:37,0.150000005960464,0,249,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 22:37,7/3/2021 22:47,10.0333337783813,0,83,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 22:47,7/3/2021 22:48,0.683333337306976,0,160,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 22:48,7/3/2021 22:52,3.66666674613953,0,22,NO (No Order),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 22:52,7/3/2021 22:53,1.53333330154419,0,336,CC (Changeover Cleaning),Bourbon Creams
Biscuit Filling Machine ,7/3/2021 22:53,7/3/2021 23:09,16,0,171,NO (No Order),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 22:55,7/3/2021 23:56,61.4180183410645,0,194,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:09,7/3/2021 23:10,0.583333313465118,0,349,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:10,7/3/2021 23:11,0.899999976158142,0,126,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:11,7/3/2021 23:11,0.150000005960464,0,275,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:11,7/3/2021 23:12,1.04999995231628,0,142,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:12,7/3/2021 23:30,18.466667175293,0,22,Run Time,Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:30,7/3/2021 23:33,2.36666655540466,0,256,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:33,7/3/2021 23:44,11.7166662216187,0,68,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:44,7/3/2021 23:45,0.716666638851166,0,146,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:45,7/3/2021 23:45,0.100000001490116,0,369,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:45,7/3/2021 23:46,0.899999976158142,0,266,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:46,7/3/2021 23:47,1.06666672229767,711,824,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:47,7/3/2021 23:47,0.16666667163372,534,1187,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:47,7/3/2021 23:47,0.0333333350718021,426,1108,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:47,7/3/2021 23:48,0.600000023841858,665,1226,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:48,7/3/2021 23:49,1.45000004768372,1344,1960,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:49,7/3/2021 23:53,3.18333339691162,1306,1871,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:53,7/4/2021 0:11,18.3166675567627,14030,14396,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/3/2021 23:53,7/3/2021 23:53,0,5735,6439,NO (No Order),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 23:56,7/3/2021 23:57,0.216700002551079,0,264,CC (Changeover Cleaning),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 23:57,7/3/2021 23:57,0.500683307647705,0,342,NO (No Order),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 23:57,7/3/2021 23:58,0.632650017738342,0,69,CC (Changeover Cleaning),Milk Cookies
Biscuit Boxing Machine ,7/3/2021 23:58,7/4/2021 4:25,267.169006347656,0,113,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:11,7/4/2021 0:15,4.31666660308838,13959,14268,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:15,7/4/2021 0:17,1.85000002384186,15091,15515,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:17,7/4/2021 0:18,1.31666672229767,14863,15580,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:18,7/4/2021 0:19,0.883333325386047,15459,15764,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:19,7/4/2021 0:20,0.583333313465118,15267,15617,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:20,7/4/2021 0:23,3.26666665077209,17014,17499,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:23,7/4/2021 0:25,1.51666665077209,17058,17911,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:25,7/4/2021 0:28,3.31666660308838,18780,19553,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:28,7/4/2021 0:28,0.400000005960464,19159,19440,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:28,7/4/2021 0:30,1.70000004768372,19941,20474,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 0:30,7/4/2021 1:00,29.5833339691162,19735,20172,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:00,7/4/2021 1:00,0.633333325386047,20146,20254,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:00,7/4/2021 1:04,4.23333311080933,20137,20571,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:04,7/4/2021 1:05,0.533333361148834,20260,20670,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:05,7/4/2021 1:06,1.01666665077209,19898,20441,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:06,7/4/2021 1:07,0.550000011920929,20376,20665,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:07,7/4/2021 1:08,1.11666667461395,19983,20810,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:08,7/4/2021 1:09,1.06666672229767,20706,21157,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:09,7/4/2021 1:10,0.766666650772095,20416,21061,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:10,7/4/2021 1:11,1.33333337306976,21282,21915,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:11,7/4/2021 1:12,1.20000004768372,21081,21702,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:12,7/4/2021 1:12,0.0500000007450581,21293,21656,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:12,7/4/2021 1:20,8.35000038146973,21326,21529,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:20,7/4/2021 1:21,0.649999976158142,21313,22165,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:21,7/4/2021 1:24,2.48333334922791,21381,22158,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:24,0.233333334326744,21530,21697,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:24,0.183333337306976,21653,22086,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:24,0.0333333350718021,21686,21772,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:24,0.383333325386047,21402,21837,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:24,0.0333333350718021,21274,21871,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:24,7/4/2021 1:27,2.54999995231628,21718,22103,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:27,7/4/2021 1:28,0.5,21321,22274,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:28,7/4/2021 1:28,0.899999976158142,21531,22100,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:28,7/4/2021 1:29,0.550000011920929,21810,22440,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:29,7/4/2021 1:30,1.20000004768372,21607,22012,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:30,7/4/2021 1:31,0.649999976158142,21688,22515,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:31,7/4/2021 1:37,6.03333330154419,21763,22219,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:37,7/4/2021 1:38,0.850000023841858,22279,22573,NO (No Order),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:38,7/4/2021 1:45,6.94999980926514,22135,22762,CC (Changeover Cleaning),Milk Cookies
Biscuit Filling Machine ,7/4/2021 1:45,7/4/2021 1:45,0.75,22235,22785,NO (No Order),Milk Cookies
